file_path,file_name,language
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\FHQ ALL\DOCUMENTATION FHQ\installation de l'imprimante pour les nuls.pptx.txt","Archives coalition\alliance\FHQ ALL\DOCUMENTATION FHQ\installation de l'imprimante pour les nuls.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\FHQ ALL\DOCUMENTATION FHQ\JCHAT -adapter le nickname pour les nuls.pptx.txt","Archives coalition\alliance\FHQ ALL\DOCUMENTATION FHQ\JCHAT -adapter le nickname pour les nuls.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\FHQ ALL\DOCUMENTATION FHQ\JCO EMIA.doc.txt","Archives coalition\alliance\FHQ ALL\DOCUMENTATION FHQ\JCO EMIA.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\FHQ ALL\DOCUMENTATION FHQ\TEMPLATE  JCBWG.pptx.txt","Archives coalition\alliance\FHQ ALL\DOCUMENTATION FHQ\TEMPLATE  JCBWG.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\FHQ ALL\JCO EMIA.doc.txt","Archives coalition\alliance\FHQ ALL\JCO EMIA.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\FHQ ALL\PRODUCTION FHQ\20170421_J5_ALL_CONOPS_final version corrigé.pdf.txt","Archives coalition\alliance\FHQ ALL\PRODUCTION FHQ\20170421_J5_ALL_CONOPS_final version corrigé.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\FHQ ALL\PRODUCTION FHQ\Modèle CROP PROHN 2014.pptx.txt","Archives coalition\alliance\FHQ ALL\PRODUCTION FHQ\Modèle CROP PROHN 2014.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\1_Conflit 1996 et partition Sequena COALITION 2017.ppt.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\1_Conflit 1996 et partition Sequena COALITION 2017.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017-Country_Book_CONFEDERATION-V finale.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017-Country_Book_CONFEDERATION-V finale.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017_Country_Book-ALLIANCE_V finale.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017_Country_Book-ALLIANCE_V finale.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017_DIP-DSP_ALLIANCE_V finale.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017_DIP-DSP_ALLIANCE_V finale.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017_MRO_ALLIANCE_V finale.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017_MRO_ALLIANCE_V finale.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017_Scénario_V finale.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\01_THEME\COAL-2017_Scénario_V finale.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition12017.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition12017.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition22017.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition22017.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition32017.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition32017.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition42017.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition42017.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition52017.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition52017.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition62017.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\02_INFOCOALITION\InfoCoalition62017.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\COPD_Boite à outils_V2.pptx.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\COPD_Boite à outils_V2.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\EDG_DB Master.ppt.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\EDG_DB Master.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\GPO_ALL1_BLANC_3 COLUMNS CHART.xlsx.csv","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\GPO_ALL1_BLANC_3 COLUMNS CHART.xlsx.csv",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\GPO_ALL1_BLANC_MAB_300317.ppt.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\GPO_ALL1_BLANC_MAB_300317.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\GPO_ALL_1_RFI TEMPLATE.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\03_MODELES\GPO_ALL_1_RFI TEMPLATE.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\04_DOCTRINE\cog1.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\04_DOCTRINE\cog1.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\04_DOCTRINE\cog2.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\04_DOCTRINE\cog2.pdf.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\04_DOCTRINE\COPD.pptx.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\04_DOCTRINE\COPD.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\05_ORGANISATION\COAL-2017-NOTE_ORG.pdf.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\05_ORGANISATION\COAL-2017-NOTE_ORG.pdf.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\05_ORGANISATION\GPO_ALL_1_BLANC_BRIEF INITIAL_220317.pptx.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\05_ORGANISATION\GPO_ALL_1_BLANC_BRIEF INITIAL_220317.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\06_CDR GUIDANCE\COALITION - ALLIANCE - CDER's orientation for OPS advice V2.docx.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\06_CDR GUIDANCE\COALITION - ALLIANCE - CDER's orientation for OPS advice V2.docx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\06_CDR GUIDANCE\COALITION P23 - ALLIANCE - CDR’s guidance for mission analysis.pptx.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\06_CDR GUIDANCE\COALITION P23 - ALLIANCE - CDR’s guidance for mission analysis.pptx.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\07_DIVERS_TOMAZES\template MODELE MAB_analyse_acteurs_C1_janv05_v11h02.ppt.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\07_DIVERS_TOMAZES\template MODELE MAB_analyse_acteurs_C1_janv05_v11h02.ppt.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\08_SYNTHESES 3 COLONNES ET RFI\GPO_ALL_1_BLANC_RFI SYNTHESIS.xlsx.csv","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\08_SYNTHESES 3 COLONNES ET RFI\GPO_ALL_1_BLANC_RFI SYNTHESIS.xlsx.csv",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\08_SYNTHESES 3 COLONNES ET RFI\GPO_ALL_1_BLANC_SYNTHESE 3 COLONNES_.xlsx.csv","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\08_SYNTHESES 3 COLONNES ET RFI\GPO_ALL_1_BLANC_SYNTHESE 3 COLONNES_.xlsx.csv",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\09_DONNEES ENVIRO ET ACTEURS\1_CARTES\GPO_ALL_1_BLANC_CARTO.pptx.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\09_DONNEES ENVIRO ET ACTEURS\1_CARTES\GPO_ALL_1_BLANC_CARTO.pptx.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_01 answer.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_01 answer.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_03_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_03_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_04-réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_04-réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_05_Réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_05_Réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_06_Réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_06_Réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_07_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_07_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_08_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_08_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_11_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_11_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_12 réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_12 réponse.doc.txt",fr
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_13_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_13_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_16_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_16_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_17_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_17_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_18_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_18_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_19_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_19_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_20_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_20_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_22_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_22_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_23_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_23_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_25_réponse.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\01_REPONSES\GPO_ALL_1_RFI_25_réponse.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_01.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_01.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_02.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_02.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_03.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_03.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_04.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_04.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_05.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_05.doc.txt",en
"C:/Users/Ambroise Prevel/Dropbox/HEC/Cours/Digital/DGA/formated_data/Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_06.doc.txt","Archives coalition\alliance\GPO ALL 1\1_GPO_ALL_1_ESPACE DE TRAVAIL\1_DOCS DE TRAVAIL\10_RFI\02_QUESTIONS\GPO_ALL_1_RFI_06.doc.txt",en
